GISID,area,reason,is_strict_replacement,current_material,snapshot_material,update_date,status_date,month
68193,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1539151200000,,2018-10
68198,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1760680800000,,2025-10
68199,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1760680800000,,2025-10
68201,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1638424800000,,2021-12
68203,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1551074400000,,2019-02
68204,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1707112800000,,2024-02
68205,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1707285600000,,2024-02
68210,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,19700609,2024-01
68213,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1706680800000,,2024-01
68215,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1706680800000,,2024-01
68216,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1560405600000,,2019-06
68217,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1560405600000,,2019-06
68218,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1706680800000,,2024-01
68219,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1560405600000,,2019-06
68222,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1660111200000,,2022-08
68223,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1660111200000,,2022-08
68226,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1753682400000,,2025-07
68237,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1707890400000,,2024-02
68239,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1707112800000,,2024-02
68240,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1587362400000,,2020-04
68241,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1586930400000,,2020-04
68242,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1707890400000,,2024-02
68243,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1707890400000,,2024-02
68247,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68248,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68251,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1710136800000,,2024-03
68252,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1706594400000,,2024-01
68261,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1984,2024-01
68273,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68276,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1578549600000,,2020-01
68280,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1752127200000,,2025-07
68282,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1690437600000,,2023-07
68283,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1627538400000,,2021-07
68289,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1706594400000,,2024-01
68294,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68296,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68301,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1635487200000,,2021-10
68302,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1635487200000,,2021-10
68303,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1599112800000,19820430,2020-09
68304,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1599112800000,,2020-09
68305,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1772431200000,,2026-03
68308,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68314,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,19791221,2024-01
68327,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68334,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1746770400000,,2025-05
68338,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68339,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68340,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,19751006,2024-01
68341,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,19751006,2024-01
68342,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,19751006,2024-01
68343,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68344,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68345,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68347,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1746770400000,,2025-05
68349,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1746770400000,,2025-05
68353,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1746770400000,,2025-05
68359,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68360,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68362,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68363,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68364,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68373,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1707285600000,,2024-02
68376,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1582178400000,,2020-02
68383,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68384,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68386,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1721109600000,,2024-07
68387,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1721109600000,,2024-07
68393,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68395,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68404,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1520316000000,,2018-03
68412,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1520316000000,,2018-03
68416,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1556776800000,,2019-05
68418,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1556863200000,,2019-05
68421,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1604383200000,,2020-11
68436,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1972,2024-01
68437,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1972,2024-01
68438,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1972,2024-01
68439,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1972,2024-01
68440,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1972,2024-01
68443,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68445,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1628143200000,,2021-08
68450,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1709704800000,20230519,2024-03
68451,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1709704800000,20230519,2024-03
68454,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1709704800000,20230519,2024-03
68468,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68469,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68470,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68481,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68485,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1597644000000,,2020-08
68486,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1597644000000,,2020-08
68497,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,19720808,2024-01
68508,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1972,2024-01
68524,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1982,2024-01
68527,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68528,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1580277600000,,2020-01
68529,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1982,2024-01
68535,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1491285600000,,2017-04
68543,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1981,2024-01
68546,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68547,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68578,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1704693600000,,2024-01
68581,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68584,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68590,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68591,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68592,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68594,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68595,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68608,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68614,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68623,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68624,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1683007200000,,2023-05
68628,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68629,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68630,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68633,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68634,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68635,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68636,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68638,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68639,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68646,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68653,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68654,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68655,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68656,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68657,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68658,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68659,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68660,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68666,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68667,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68668,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68669,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68670,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68671,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68672,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68673,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68687,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68702,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68706,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68708,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1687759200000,,2023-06
68709,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1690178400000,,2023-07
68710,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1687759200000,,2023-06
68711,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1687759200000,,2023-06
68713,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68714,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68716,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68717,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68718,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68719,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68720,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68721,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68723,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68724,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68725,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68726,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68730,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68731,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68732,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68733,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68739,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1640239200000,,2021-12
68750,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68754,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68768,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68769,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68772,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68773,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68774,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68775,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68781,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68782,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68783,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68784,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68785,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68786,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68787,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68788,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68789,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68790,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68791,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68792,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68793,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68794,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68804,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68805,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68813,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1688968800000,,2023-07
68814,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1669960800000,,2022-12
68816,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1617775200000,,2021-04
68817,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1669874400000,,2022-12
68818,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1769407200000,,2026-01
68821,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68822,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68825,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68826,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68830,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68835,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1627452000000,,2021-07
68837,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68842,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68851,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68852,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68853,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1587967200000,2018,2020-04
68855,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1769061600000,,2026-01
68859,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68860,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68863,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68865,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68867,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68870,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1769407200000,,2026-01
68872,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68876,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68878,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68880,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68881,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68882,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68884,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68886,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1553752800000,,2019-03
68901,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68903,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68904,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68906,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68909,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68914,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1707112800000,,2024-02
68916,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1707372000000,,2024-02
68917,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
68935,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68937,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68938,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68939,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1670306400000,,2022-12
68942,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1650520800000,,2022-04
68946,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68947,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68949,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68950,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68961,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68963,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68965,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68966,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68968,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
68983,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1701756000000,,2023-12
68985,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1468216800000,,2016-07
68987,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1706594400000,,2024-01
68988,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1706594400000,,2024-01
68998,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69006,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1607320800000,,2020-12
69008,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1730700000000,,2024-11
69009,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1690437600000,,2023-07
69011,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1469599200000,,2016-07
69017,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1662098400000,,2022-09
69018,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1662098400000,,2022-09
69019,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69026,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737007200000,,2025-01
69027,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,1981,2024-01
69030,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1721196000000,,2024-07
69039,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737007200000,,2025-01
69043,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737007200000,,2025-01
69046,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1582005600000,,2020-02
69054,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737007200000,,2025-01
69056,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1576044000000,,2019-12
69057,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1576044000000,,2019-12
69077,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1467007200000,,2016-06
69085,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69087,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1465279200000,,2016-06
69100,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1611900000000,,2021-01
69120,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1626674400000,,2021-07
69135,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69141,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69153,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1737612000000,,2025-01
69160,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69169,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1580450400000,,2020-01
69177,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69178,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69179,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69180,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69181,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69182,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69183,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69184,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69185,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69188,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69189,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69190,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69191,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69192,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69193,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69194,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69195,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
69197,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
